Experiment:, EIS
Start date:, ?ter? 8. listopadu 2022
Start time:, 15:50:00 +01:00
Time (s), Frequency (Hz), Z' (Ohm), Z'' (Ohm)
731, 100000, -0.001375014, 0.01037742
731, 89125.09, 0.002834765, -0.004977968
731, 79432.82, -0.0006619946, -0.0004364666
731, 70794.57, 0.001626047, -0.0006765361
732, 63095.73, 0.00202718, 0.0003396668
732, 56234.13, 0.001964279, -0.0001194751
732, 50118.71, 0.003715558, -0.001725152
732, 44668.35, 0.003513579, -0.0007755223
733, 39810.71, 0.002863639, 0.001540231
733, 35481.33, 0.003000463, 0.001490047
733, 31622.77, 0.003493961, 0.0001059497
733, 28183.82, 0.003499431, -1.639233e-05
734, 25118.85, 0.003542969, -0.0002824422
734, 22387.2, 0.003519573, -0.000454574
734, 19952.61, 0.003633826, -0.0004239323
734, 17782.79, 0.003887023, -0.0004112897
735, 15848.92, 0.00372552, -0.0003632304
735, 14125.37, 0.003854621, -0.0004385904
735, 12589.25, 0.003925323, -0.0004896065
735, 11220.18, 0.004059377, -0.0005330019
736, 9999.993, 0.004055527, -0.0005652239
736, 8912.503, 0.004102617, -0.0006021091
736, 7943.276, 0.004173087, -0.0006458469
736, 7079.452, 0.004231222, -0.0006992683
737, 6309.568, 0.004249652, -0.0007224621
737, 5623.409, 0.004293275, -0.000770868
737, 5011.868, 0.00433315, -0.0008090166
737, 4466.832, 0.004376021, -0.0008643538
738, 3981.068, 0.004407529, -0.0009152041
738, 3548.131, 0.0044456, -0.0009738752
738, 3162.275, 0.004484764, -0.00104109
738, 2818.38, 0.004522751, -0.001107757
739, 2511.884, 0.004572858, -0.001191547
739, 2238.719, 0.004617708, -0.001277232
739, 1995.26, 0.004680387, -0.00138381
739, 1778.277, 0.004739203, -0.001474421
740, 1584.891, 0.004806821, -0.001592074
740, 1412.536, 0.004878894, -0.00171747
740, 1258.924, 0.004978783, -0.001847566
740, 1122.017, 0.005080973, -0.001992899
741, 999.9988, 0.005213717, -0.002177897
741, 891.2498, 0.005336068, -0.002302557
741, 794.3272, 0.00549962, -0.002457386
741, 707.9448, 0.005673607, -0.002631999
741, 630.9565, 0.005872473, -0.002816709
741, 562.3405, 0.006112735, -0.003009127
742, 501.1865, 0.006446546, -0.003164834
742, 446.6829, 0.006647633, -0.003351347
742, 398.1066, 0.006950389, -0.003439876
742, 354.8128, 0.007316062, -0.003646743
742, 316.2273, 0.007683412, -0.003749256
742, 281.8378, 0.008062478, -0.003836815
743, 251.1882, 0.008465008, -0.003876821
743, 223.8717, 0.008878061, -0.003885796
743, 199.5259, 0.009336428, -0.003894206
743, 177.8276, 0.009676451, -0.003796811
743, 158.489, 0.01006229, -0.003696857
743, 141.2535, 0.01042056, -0.003578143
743, 125.8923, 0.01075581, -0.003421827
744, 112.2016, 0.01107034, -0.003246737
744, 99.9998, 0.01130072, -0.003052328
744, 89.12492, 0.01157439, -0.002903221
744, 79.43266, 0.01180242, -0.002692078
744, 70.79443, 0.01198518, -0.002506233
744, 63.0956, 0.01213348, -0.00234203
745, 56.23401, 0.01228589, -0.002174928
745, 50.11861, 0.01239274, -0.002012998
745, 44.66826, 0.0124989, -0.001891038
745, 39.81063, 0.01263068, -0.00174253
745, 35.48126, 0.01271295, -0.001632056
745, 31.6227, 0.01275388, -0.001505519
746, 28.18376, 0.01287989, -0.001393061
746, 25.11881, 0.01291958, -0.001343429
746, 22.38716, 0.01297401, -0.001232479
746, 19.95257, 0.01302889, -0.001157027
746, 17.78275, 0.01309597, -0.001068949
746, 15.84889, 0.01316057, -0.0009356427
746, 14.12534, 0.01318659, -0.000951616
747, 12.58922, 0.01327502, -0.0008400255
747, 11.22016, 0.01324932, -0.0008827338
747, 9.999973, 0.0133271, -0.0008244091
747, 8.912485, 0.01339735, -0.0007148834
747, 7.943261, 0.01352404, -0.0007200827
748, 7.079438, 0.01355741, -0.0006710924
748, 6.309556, 0.01351591, -0.0007428171
748, 5.623397, 0.01339676, -0.0007714633
748, 5.011858, 0.01364509, -0.0006031199
749, 4.466823, 0.013631, -0.0006752074
749, 3.98106, 0.01368845, -0.0007563785
749, 3.548123, 0.0136058, -0.0006166619
750, 3.162268, 0.01376862, -0.0005073964
750, 2.818374, 0.01387145, -0.0004139027
750, 2.511878, 0.01404737, -0.0006008944
751, 2.238714, 0.01420753, -0.0006547202
752, 1.995256, 0.01412515, -0.0006725103
752, 1.778274, 0.01416835, -0.0008343161
753, 1.584888, 0.01410156, -0.0006958522
754, 1.412533, 0.0141869, -0.0005999876
754, 1.258921, 0.01425472, -0.000531668
755, 1.122015, 0.0143581, -0.0004409144
756, 0.999997, 0.01444375, -0.000262435
758, 0.891248, 0.01464858, -0.00012978
759, 0.794325, 0.01475777, 0.0001164833
760, 0.707943, 0.01498467, -9.68943e-05
762, 0.630955, 0.01502745, -0.000336104
764, 0.562339, 0.01518553, -9.736482e-05
766, 0.501185, 0.01544015, -7.798595e-05
768, 0.446682, 0.0155491, -6.086554e-05
771, 0.398106, 0.01600328, 3.580491e-05
774, 0.354812, 0.01591305, -0.0001419161
777, 0.316227, 0.01606593, -0.0001424534
780, 0.281837, 0.0165466, -1.07187e-05
785, 0.251188, 0.01618399, -2.581334e-05
789, 0.223871, 0.01666028, -0.000487136
794, 0.199525, 0.01715703, -6.146848e-05
800, 0.177827, 0.01719568, -0.0001659865
806, 0.158489, 0.01178552, 0.002068412
813, 0.141253, 0.01364968, 7.663514e-05
821, 0.125892, 0.01385698, 0.001665362
830, 0.112201, 0.01278466, 0.0006524464
840, 0.1, 0.01421707, 0.0003863756
